issue_key,design_decision_types,project,issue_id,votes,parent_key,parent_summary,has_parent,summary,description,raw_text,cleaned_text,token_list,issue_type,status,priority,reporter,assignee,created_date,updated_date,resolution_date,labels,components,fix_versions,comments,number_of_comments,comment_dates,comment_developers,bot_comment_count,human_comment_count,has_bot_comments,attachments,number_of_attachments,attachment_dates,attachment_files,has_attachments
YARN-4161,True True False,YARN,12864310,2,,,False,Capacity Scheduler : Assign single or multiple containers per heart beat driven by configuration,"Capacity Scheduler right now schedules multiple containers per heart beat if there are more resources available in the node.
This approach works fine however in some cases its not distribute the load across the cluster hence throughput of the cluster suffers. I am adding feature to drive that using configuration by that we can control the number of containers assigned per heart beat.",,,,New Feature,Resolved,Major,Mayank Bansal,Wei Yan,2015-09-15T17:46:00.730+0000,2021-07-19T20:16:15.240+0000,2017-08-07T21:09:24.491+0000,oct16-medium,capacity scheduler,"2.9.0, 3.0.0-beta1",,39,"['2015-09-15T18:39:21.835+0000', '2015-10-21T15:23:21.031+0000', '2016-01-05T21:20:32.620+0000', '2016-01-05T21:42:52.913+0000', '2016-10-27T22:31:54.751+0000', '2017-06-27T21:48:26.512+0000', '2017-06-28T01:56:40.111+0000', '2017-06-28T21:33:16.428+0000', '2017-06-28T21:50:19.641+0000', '2017-06-28T22:24:01.184+0000', '2017-06-29T16:12:48.832+0000', '2017-06-29T20:50:24.246+0000', '2017-06-30T21:27:36.920+0000', '2017-07-14T03:18:21.732+0000', '2017-07-14T03:23:10.252+0000', '2017-07-19T16:33:02.950+0000', '2017-07-19T17:43:23.747+0000', '2017-07-19T19:56:32.996+0000', '2017-07-19T21:03:29.325+0000', '2017-07-19T22:00:28.044+0000', '2017-07-19T22:24:13.487+0000', '2017-07-20T18:33:47.706+0000', '2017-07-24T09:24:43.318+0000', '2017-07-25T16:55:02.069+0000', '2017-07-25T19:58:31.400+0000', '2017-07-26T17:53:59.372+0000', '2017-07-26T18:02:45.022+0000', '2017-08-01T20:45:13.351+0000', '2017-08-01T22:31:21.108+0000', '2017-08-01T22:31:35.413+0000', '2017-08-02T02:25:26.634+0000', '2017-08-03T14:52:01.228+0000', '2017-08-03T17:20:32.663+0000', '2017-08-03T17:38:18.526+0000', '2017-08-07T18:34:02.490+0000', '2017-08-07T18:35:22.974+0000', '2017-08-07T21:03:33.750+0000', '2017-08-07T21:08:49.339+0000', '2017-08-07T21:09:24.572+0000']","['Wangda Tan', 'winghc', 'Mayank Bansal', 'Hadoop QA', 'Min Shen', 'Wei Yan', 'Wangda Tan', 'Sunil G', 'Wei Yan', 'Sunil G', 'Wei Yan', 'Sunil G', 'Wei Yan', 'Hadoop QA', 'Sunil G', 'Wei Yan', 'Hadoop QA', 'Wei Yan', 'Hadoop QA', 'Wangda Tan', 'Hadoop QA', 'Wei Yan', 'Sunil G', 'Wei Yan', 'Hadoop QA', 'Wei Yan', 'Sunil G', 'Wei Yan', 'Wangda Tan', 'Wangda Tan', 'Sunil G', 'Sunil G', 'Wei Yan', 'Sunil G', 'Wangda Tan', 'Wangda Tan', 'Hadoop QA', 'Wangda Tan', 'Wangda Tan']",,,,,8,"['2017-06-30T21:26:51.418+0000', '2017-07-19T16:32:49.817+0000', '2017-07-19T19:56:19.038+0000', '2017-07-19T21:09:56.217+0000', '2017-07-25T16:54:47.825+0000', '2017-08-07T18:35:12.368+0000', '2016-01-05T21:20:32.616+0000', '2017-06-27T21:47:40.244+0000']","['YARN-4161.002.patch', 'YARN-4161.003.patch', 'YARN-4161.004.patch', 'YARN-4161.005.patch', 'YARN-4161.006.patch', 'YARN-4161.branch-2.006.patch', 'YARN-4161.patch', 'YARN-4161.patch.1']",True
YARN-4132,True False False,YARN,12862526,0,,,False,Separate configs for nodemanager to resourcemanager connection timeout and retries,"Being part of the cluster, nodemanagers should try very hard (and possibly never give up) to connect to a resourcemanager. Minimally we should have a separate config to set how aggressively a nodemanager will connect to the RM separate from what clients will do.",,,,Improvement,Resolved,Major,Chang Li,Chang Li,2015-09-08T19:24:06.835+0000,2019-10-25T20:25:13.957+0000,2015-11-24T22:38:42.871+0000,,nodemanager,"2.8.0, 3.0.0-alpha1",,31,"['2015-09-08T20:19:12.235+0000', '2015-09-08T20:47:45.004+0000', '2015-09-08T21:45:23.668+0000', '2015-09-08T21:47:39.950+0000', '2015-10-23T12:45:54.803+0000', '2015-10-29T20:27:44.623+0000', '2015-10-29T23:33:55.979+0000', '2015-10-30T21:32:46.014+0000', '2015-10-31T01:31:31.575+0000', '2015-11-09T17:50:51.567+0000', '2015-11-11T15:04:46.169+0000', '2015-11-11T20:50:47.589+0000', '2015-11-11T22:48:10.093+0000', '2015-11-12T17:46:27.809+0000', '2015-11-12T18:54:15.221+0000', '2015-11-12T20:00:11.230+0000', '2015-11-12T21:12:14.204+0000', '2015-11-12T21:59:55.164+0000', '2015-11-20T21:30:00.183+0000', '2015-11-20T22:23:03.257+0000', '2015-11-20T23:58:02.811+0000', '2015-11-23T14:35:36.136+0000', '2015-11-24T22:30:32.237+0000', '2015-11-24T22:38:42.900+0000', '2015-11-24T22:55:49.645+0000', '2015-11-24T23:13:42.721+0000', '2015-11-25T00:15:43.928+0000', '2015-11-25T00:43:55.137+0000', '2015-11-25T01:00:09.991+0000', '2015-11-25T04:08:09.478+0000', '2015-11-25T04:56:03.363+0000']","['Hadoop QA', 'Chang Li', 'Hadoop QA', 'Chang Li', 'Junping Du', 'Chang Li', 'Hadoop QA', 'Chang Li', 'Hadoop QA', 'Jason Darrell Lowe', 'Chang Li', 'Hadoop QA', 'Jason Darrell Lowe', 'Chang Li', 'Hadoop QA', 'Chang Li', 'Hadoop QA', 'Chang Li', 'Jason Darrell Lowe', 'Chang Li', 'Hadoop QA', 'Chang Li', 'Jason Darrell Lowe', 'Jason Darrell Lowe', 'Hudson', 'Hudson', 'Hudson', 'Hudson', 'Hudson', 'Hudson', 'Hudson']",,,,,8,"['2015-09-08T20:47:45.000+0000', '2015-10-29T20:27:44.619+0000', '2015-10-30T21:32:46.010+0000', '2015-11-11T15:04:46.164+0000', '2015-11-12T20:00:11.217+0000', '2015-11-12T17:46:27.805+0000', '2015-11-20T22:23:03.253+0000', '2015-09-08T19:25:14.527+0000']","['YARN-4132.2.patch', 'YARN-4132.3.patch', 'YARN-4132.4.patch', 'YARN-4132.5.patch', 'YARN-4132.6.2.patch', 'YARN-4132.6.patch', 'YARN-4132.7.patch', 'YARN-4132.patch']",True
YARN-4129,True True False,YARN,12862348,0,YARN-2928,YARN Timeline Service v.2: alpha 1,True,Refactor the SystemMetricPublisher in RM to better support newer events,"Currently to add new timeline event/ entity in RM side, one has to add a method in publisher and a method in handler and create a new event class which looks cumbersome and redundant. also further all the events might not be required to be published in V1 & V2. So adopting the approach similar to what was adopted in YARN-3045(NM side)",,,,Sub-task,Resolved,Major,Naganarasimha G R,Naganarasimha G R,2015-09-08T07:51:30.423+0000,2019-10-25T20:27:11.017+0000,2015-10-23T00:58:19.581+0000,,resourcemanager,"2.9.0, 3.0.0-alpha1",,27,"['2015-09-08T08:10:11.322+0000', '2015-09-08T10:12:47.824+0000', '2015-09-16T18:27:54.149+0000', '2015-09-16T18:36:37.858+0000', '2015-09-23T22:07:10.289+0000', '2015-10-01T04:43:11.663+0000', '2015-10-10T00:56:58.158+0000', '2015-10-18T12:01:35.730+0000', '2015-10-18T13:28:06.530+0000', '2015-10-19T13:35:53.944+0000', '2015-10-19T13:37:37.160+0000', '2015-10-19T15:49:06.622+0000', '2015-10-19T17:23:54.359+0000', '2015-10-19T22:04:46.287+0000', '2015-10-20T02:33:21.896+0000', '2015-10-20T04:17:58.854+0000', '2015-10-20T18:26:26.111+0000', '2015-10-22T15:19:27.227+0000', '2015-10-22T16:09:25.219+0000', '2015-10-22T17:45:48.389+0000', '2015-10-22T20:03:12.762+0000', '2015-10-22T20:41:11.935+0000', '2015-10-22T22:45:21.569+0000', '2015-10-22T22:45:24.456+0000', '2015-10-23T00:58:19.623+0000', '2015-10-23T06:05:04.498+0000', '2016-07-10T16:24:45.175+0000']","['Naganarasimha G R', 'Hadoop QA', 'Naganarasimha G R', 'Junping Du', 'Li Lu', 'Naganarasimha G R', 'Sangjin Lee', 'Naganarasimha G R', 'Hadoop QA', 'Naganarasimha G R', 'Naganarasimha G R', 'Sangjin Lee', 'Hadoop QA', 'Sangjin Lee', 'Naganarasimha G R', 'Hadoop QA', 'Sangjin Lee', 'Naganarasimha G R', 'Hadoop QA', 'Sangjin Lee', 'Hadoop QA', 'Sangjin Lee', 'Naganarasimha G R', 'Naganarasimha G R', 'Sangjin Lee', 'Naganarasimha G R', 'Hudson']",,,,,4,"['2015-09-08T08:10:11.312+0000', '2015-10-18T12:01:35.719+0000', '2015-10-20T02:33:21.884+0000', '2015-10-22T15:19:27.217+0000']","['YARN-4129.YARN-2928.001.patch', 'YARN-4129-YARN-2928.002.patch', 'YARN-4129-YARN-2928.003.patch', 'YARN-4129-YARN-2928.004.patch']",True
YARN-4125,True False False,YARN,12862297,0,,,False,"In addition to aggregate availability for an app, headroom should provide information on largest container that can be allcoated","Today, headroom is an indicator to an application on the resources available to it. It is an aggregate across all nodes. If all the nodes have either only memory or only cpu available, no container can be allocated. The headroom should hint at this too, so apps can make decisions sooner. MAPREDUCE-6470 is a case of this, and has an example for the curious. 

May be, we should add an API that returns both aggregate headroom and large container allocatable.",,,,Improvement,Open,Major,Karthik Kambatla,,2015-09-08T02:48:42.242+0000,2015-09-08T03:06:24.895+0000,,,scheduler,,,1,['2015-09-08T03:06:24.895+0000'],['Raymond Liu'],,,,,0,[],[],False
YARN-4117,True False False,YARN,12861986,0,,,False,End to end unit test with mini YARN cluster for AMRMProxy Service,"YARN-2884 introduces a proxy between AM and RM. This JIRA proposes an end to end unit test using mini YARN cluster to the AMRMProxy service. This test will validate register, allocate and finish application and token renewal.",,,,Improvement,Resolved,Major,Kishore Chaliparambil,Giovanni Matteo Fumarola,2015-09-04T23:42:44.885+0000,2019-10-14T15:37:34.913+0000,2016-03-28T03:23:51.248+0000,,"nodemanager, resourcemanager","2.8.0, 3.0.0-alpha1",,28,"['2016-02-16T18:13:16.605+0000', '2016-02-16T21:33:40.468+0000', '2016-02-16T22:18:03.774+0000', '2016-02-26T06:58:27.401+0000', '2016-02-26T19:16:22.568+0000', '2016-02-26T23:52:11.687+0000', '2016-03-04T01:04:21.979+0000', '2016-03-08T05:14:35.624+0000', '2016-03-08T16:51:34.880+0000', '2016-03-10T21:23:23.163+0000', '2016-03-11T06:49:59.941+0000', '2016-03-11T20:39:47.627+0000', '2016-03-15T23:36:41.574+0000', '2016-03-16T02:30:53.906+0000', '2016-03-22T18:28:34.124+0000', '2016-03-24T19:58:42.503+0000', '2016-03-24T20:07:23.137+0000', '2016-03-24T21:41:32.021+0000', '2016-03-24T22:42:19.843+0000', '2016-03-25T19:22:56.542+0000', '2016-03-26T00:10:29.539+0000', '2016-03-26T04:44:59.483+0000', '2016-03-26T07:30:59.785+0000', '2016-03-28T03:23:51.281+0000', '2016-03-28T03:34:19.547+0000', '2016-03-28T16:12:34.799+0000', '2016-03-28T17:29:06.726+0000', '2016-03-28T20:25:40.457+0000']","['Giovanni Matteo Fumarola', 'Hadoop QA', 'Giovanni Matteo Fumarola', 'Jian He', 'Giovanni Matteo Fumarola', 'Hadoop QA', 'Jian He', 'Hadoop QA', 'Giovanni Matteo Fumarola', 'Jian He', 'Hadoop QA', 'Giovanni Matteo Fumarola', 'Hadoop QA', 'Hadoop QA', 'Giovanni Matteo Fumarola', 'Eric Payne', 'Jian He', 'Giovanni Matteo Fumarola', 'Hadoop QA', 'Giovanni Matteo Fumarola', 'Hadoop QA', 'Jian He', 'Hadoop QA', 'Jian He', 'Hudson', 'Giovanni Matteo Fumarola', 'Hudson', 'Jian He']",,,,,7,"['2016-03-26T04:44:59.478+0000', '2016-02-16T18:09:31.743+0000', '2016-02-26T20:05:07.335+0000', '2016-03-08T01:04:33.273+0000', '2016-03-11T00:41:49.613+0000', '2016-03-15T18:52:31.733+0000', '2016-03-25T19:22:00.492+0000']","['RunTestYarnClient.patch', 'YARN-4117.v0.patch', 'YARN-4117.v1.patch', 'YARN-4117.v2.patch', 'YARN-4117.v3.patch', 'YARN-4117.v4.patch', 'YARN-4117.v5.patch']",True
YARN-4108,True False False,YARN,12861430,0,YARN-45,[Preemption] Scheduler feedback to AM to release containers,True,CapacityScheduler: Improve preemption to only kill containers that would satisfy the incoming request,"This is sibling JIRA for YARN-2154. We should make sure container preemption is more effective.

*Requirements:*:
1) Can handle case of user-limit preemption
2) Can handle case of resource placement requirements, such as: hard-locality (I only want to use rack-1) / node-constraints (YARN-3409) / black-list (I don't want to use rack1 and host\[1-3\])
3) Can handle preemption within a queue: cross user preemption (YARN-2113), cross applicaiton preemption (such as priority-based (YARN-1963) / fairness-based (YARN-3319)).",,,,Sub-task,Resolved,Major,Wangda Tan,Wangda Tan,2015-09-03T00:01:01.174+0000,2019-10-14T15:38:21.658+0000,2016-03-17T00:05:25.484+0000,,capacity scheduler,"2.8.0, 3.0.0-alpha1",,67,"['2015-09-03T00:28:42.283+0000', '2015-09-03T00:29:53.206+0000', '2015-09-03T14:06:01.748+0000', '2015-09-03T15:22:37.288+0000', '2015-09-03T23:54:22.664+0000', '2015-09-04T02:44:12.393+0000', '2015-09-04T16:54:07.430+0000', '2015-09-04T18:17:35.726+0000', '2015-09-04T18:21:57.981+0000', '2015-11-26T03:48:10.470+0000', '2015-12-01T18:51:05.472+0000', '2015-12-01T18:54:57.620+0000', '2015-12-01T21:41:14.093+0000', '2015-12-01T22:39:51.882+0000', '2015-12-10T17:46:55.144+0000', '2015-12-11T19:32:01.431+0000', '2015-12-16T01:06:40.123+0000', '2015-12-16T19:01:01.855+0000', '2015-12-16T21:13:08.102+0000', '2016-01-13T04:03:31.830+0000', '2016-01-13T22:10:21.195+0000', '2016-01-14T06:03:32.195+0000', '2016-01-14T16:23:40.655+0000', '2016-01-14T18:03:40.328+0000', '2016-01-14T22:04:01.208+0000', '2016-01-14T22:58:53.693+0000', '2016-01-15T03:26:22.130+0000', '2016-01-15T04:13:47.277+0000', '2016-01-15T17:32:50.381+0000', '2016-01-15T18:02:32.006+0000', '2016-01-18T07:45:52.519+0000', '2016-01-18T07:48:03.464+0000', '2016-01-19T17:05:11.793+0000', '2016-01-21T23:28:06.134+0000', '2016-01-26T08:32:37.826+0000', '2016-01-27T06:10:55.297+0000', '2016-01-27T08:44:42.458+0000', '2016-01-28T07:42:47.160+0000', '2016-01-28T11:09:41.880+0000', '2016-02-01T22:44:53.641+0000', '2016-02-15T17:16:13.113+0000', '2016-02-17T19:21:16.280+0000', '2016-02-17T19:24:09.527+0000', '2016-02-19T16:38:04.806+0000', '2016-02-23T21:07:25.462+0000', '2016-02-23T21:33:09.657+0000', '2016-02-24T02:39:12.786+0000', '2016-03-08T21:21:57.862+0000', '2016-03-09T05:51:12.114+0000', '2016-03-09T20:13:19.148+0000', '2016-03-10T07:57:58.569+0000', '2016-03-11T02:24:44.112+0000', '2016-03-11T09:30:44.683+0000', '2016-03-11T18:17:35.544+0000', '2016-03-11T21:25:00.576+0000', '2016-03-12T21:51:03.476+0000', '2016-03-15T01:39:00.056+0000', '2016-03-15T05:27:23.783+0000', '2016-03-15T05:34:20.652+0000', '2016-03-15T10:52:00.440+0000', '2016-03-15T20:51:21.371+0000', '2016-03-16T00:35:31.339+0000', '2016-03-16T00:51:46.117+0000', '2016-03-16T23:53:03.253+0000', '2016-03-17T00:05:25.534+0000', '2016-03-17T02:00:51.143+0000', '2016-11-18T20:16:36.348+0000']","['Wangda Tan', 'Wangda Tan', 'Jason Darrell Lowe', 'Sunil G', 'Wangda Tan', 'Sunil G', 'MENG DING', 'Wangda Tan', 'Wangda Tan', 'Bikas Saha', 'Wangda Tan', 'Wangda Tan', 'Eric Payne', 'Wangda Tan', 'Sunil G', 'Wangda Tan', 'Wangda Tan', 'Carlo Curino', 'Wangda Tan', 'Wangda Tan', 'Eric Payne', 'Wangda Tan', 'Eric Payne', 'Sunil G', 'MENG DING', 'Eric Payne', 'Wangda Tan', 'Wangda Tan', 'Sunil G', 'Eric Payne', 'Wangda Tan', 'Wangda Tan', 'Sunil G', 'Eric Payne', 'Wangda Tan', 'Wangda Tan', 'Hadoop QA', 'Wangda Tan', 'Hadoop QA', 'Eric Payne', 'Sunil G', 'Wangda Tan', 'Wangda Tan', 'Sunil G', 'Hadoop QA', 'Wangda Tan', 'Hadoop QA', 'Wangda Tan', 'Hadoop QA', 'Hadoop QA', 'Jian He', 'Wangda Tan', 'Hadoop QA', 'Wangda Tan', 'Hadoop QA', 'Hadoop QA', 'Jian He', 'Wangda Tan', 'Wangda Tan', 'Hadoop QA', 'Jian He', 'Eric Payne', 'Wangda Tan', 'Eric Payne', 'Wangda Tan', 'Hudson', 'Eric Payne']",,,,,18,"['2016-01-27T06:10:55.292+0000', '2016-03-15T05:29:36.652+0000', '2016-03-15T05:34:20.648+0000', '2016-01-28T07:42:47.156+0000', '2016-02-17T19:24:09.523+0000', '2016-02-23T21:33:09.652+0000', '2016-03-08T21:21:57.858+0000', '2016-03-09T17:21:49.399+0000', '2016-03-11T02:24:44.106+0000', '2016-03-11T18:17:35.539+0000', '2016-03-11T22:30:30.826+0000', '2015-12-01T22:39:18.815+0000', '2016-01-13T04:05:15.665+0000', '2016-01-18T07:48:03.460+0000', '2016-01-26T08:32:37.821+0000', '2015-12-01T18:53:52.051+0000', '2015-12-16T01:06:40.119+0000', '2016-01-13T04:03:31.824+0000']","['YARN-4108.1.patch', 'YARN-4108.10.patch', 'YARN-4108.11.patch', 'YARN-4108.2.patch', 'YARN-4108.3.patch', 'YARN-4108.4.patch', 'YARN-4108.5.patch', 'YARN-4108.6.patch', 'YARN-4108.7.patch', 'YARN-4108.8.patch', 'YARN-4108.9.patch', 'YARN-4108.poc.1.patch', 'YARN-4108.poc.2-WIP.patch', 'YARN-4108.poc.3-WIP.patch', 'YARN-4108.poc.4-WIP.patch', 'YARN-4108-design-doc-v1.pdf', 'YARN-4108-design-doc-v2.pdf', 'YARN-4108-design-doc-V3.pdf']",True
YARN-4097,True False False,YARN,12860819,1,YARN-5355,YARN Timeline Service v.2: alpha 2,True,Create POC timeline web UI with new YARN web UI framework,"As planned, we need to try out the new YARN web UI framework and implement timeline v2 web UI on top of it. This JIRA proposes to build the basic active flow and application lists of the timeline data. We can add more content after we get used to this framework.",,,,Sub-task,Resolved,Major,Li Lu,Li Lu,2015-08-31T21:49:04.759+0000,2017-10-21T06:05:42.448+0000,2016-10-27T22:47:15.636+0000,YARN-5355,timelineserver,2.9.0,,21,"['2015-09-01T00:23:29.077+0000', '2015-09-30T21:01:58.811+0000', '2015-09-30T21:05:02.510+0000', '2016-02-25T00:08:15.828+0000', '2016-02-25T00:09:21.333+0000', '2016-04-28T22:27:28.058+0000', '2016-05-13T23:38:55.580+0000', '2016-05-15T18:40:47.459+0000', '2016-05-16T17:26:49.351+0000', '2016-05-16T17:41:31.206+0000', '2016-06-20T17:41:19.749+0000', '2016-06-20T18:23:38.025+0000', '2016-06-20T18:32:31.434+0000', '2016-06-20T18:36:00.725+0000', '2016-06-20T18:39:05.611+0000', '2016-07-20T21:51:08.237+0000', '2016-07-20T22:33:12.986+0000', '2016-07-20T23:05:02.321+0000', '2016-07-28T22:33:14.184+0000', '2016-07-28T22:47:37.954+0000', '2016-10-27T22:47:16.437+0000']","['Li Lu', 'Vrushali C', 'Li Lu', 'Li Lu', 'Li Lu', 'Vinod Kumar Vavilapalli', 'Li Lu', 'Sreenath Somarajapuram', 'Li Lu', 'Li Lu', 'Varun Saxena', 'Li Lu', 'Varun Saxena', 'Li Lu', 'Varun Saxena', 'Li Lu', 'Wangda Tan', 'Vinod Kumar Vavilapalli', 'Li Lu', 'Hadoop QA', 'Gour Saha']",,,,,6,"['2016-02-25T00:08:15.807+0000', '2016-02-25T00:08:15.812+0000', '2016-02-25T00:08:15.815+0000', '2016-02-25T00:08:15.818+0000', '2016-05-16T17:41:31.195+0000', '2016-07-28T22:33:14.171+0000']","['Screen Shot 2016-02-24 at 15.57.38.png', 'Screen Shot 2016-02-24 at 15.57.53.png', 'Screen Shot 2016-02-24 at 15.58.08.png', 'Screen Shot 2016-02-24 at 15.58.26.png', 'YARN-4097-bugfix.patch', 'YARN-4097-POC.patch']",True
YARN-4094,True True False,YARN,12860556,0,,,False,Add Configration to support encryption of Distributed Cache Data,"Currently Ditributed cache does not allow mechanism to encrypt the data that gets copied over during processing. One attack vector is to process small files that contain sensitive data to use this mechanism to access contents of small files. 
This requests aims to counter that by providing for configuration at service level that lets yarn encrypt all the data that gets to cache on each node. Yarn components should encrypt while copying the data on to disk and decrypt during the processing. Lets start by leveraging the symmetric key mechanism used by HDFS transparent mechanism similar to DEK (Data Encryption key) that could be generated as part of the process.
Next step could be to setup Encryption zone key similar to transperent encryption mechanism.
Please suggest if there is a better way.",,,,Bug,Open,Major,Vijay Singh,,2015-08-30T09:01:37.655+0000,2016-01-04T06:41:26.350+0000,,,"documentation, yarn",,,2,"['2015-10-03T15:52:11.811+0000', '2016-01-04T06:41:26.350+0000']","['Vijay Singh', 'Vijay Singh']",,,,,0,[],[],False
YARN-4093,True False False,YARN,12860445,0,YARN-2745,Extend YARN to support multi-resource packing of tasks,True,Encapsulate additional group information in the AM to RM heartbeat,In this JIRA we propose to enhance the AM RM protocol with a new message which encapsulates additional  information about group of tasks. The RM scheduler will benefit of the additional information to take better decisions at the scheduling time.,,,,Sub-task,Open,Major,Robert Grandl,Robert Grandl,2015-08-28T23:11:15.285+0000,2016-10-27T23:06:57.918+0000,,patch,"api, yarn",,,6,"['2015-08-28T23:15:35.541+0000', '2015-08-28T23:17:10.610+0000', '2015-08-29T01:16:08.045+0000', '2015-08-29T04:10:27.451+0000', '2015-09-01T06:48:26.111+0000', '2016-10-27T23:06:26.700+0000']","['Robert Grandl', 'Robert Grandl', 'Hadoop QA', 'Hadoop QA', 'Varun Vasudev', 'Gour Saha']",,,,,3,"['2015-08-28T23:15:35.527+0000', '2015-08-28T23:16:22.476+0000', '2015-08-29T02:10:22.243+0000']","['AllocateRequest_extension.docx', 'YARN-4093.patch', 'YARN-4093.v2.patch']",True
YARN-4091,True False False,YARN,12859676,1,YARN-5437,[Umbrella] Add more debug/diagnostic messages to scheduler,True,Add REST API to retrieve scheduler activity,"As schedulers are improved with various new capabilities, more configurations which tunes the schedulers starts to take actions such as limit assigning containers to an application, or introduce delay to allocate container etc. 
There are no clear information passed down from scheduler to outerworld under these various scenarios. This makes debugging very tougher.

This ticket is an effort to introduce more defined states on various parts in scheduler where it skips/rejects container assignment, activate application etc. Such information will help user to know whats happening in scheduler.

Attaching a short proposal for initial discussion. We would like to improve on this as we discuss.",,,,Sub-task,Resolved,Major,Sunil G,Chen Ge,2015-08-27T18:03:17.314+0000,2019-10-14T15:38:18.599+0000,2016-09-15T21:50:56.212+0000,,"capacity scheduler, resourcemanager","2.9.0, 3.0.0-alpha1",,59,"['2015-08-28T01:30:28.283+0000', '2015-08-28T17:03:17.145+0000', '2015-09-05T01:08:06.815+0000', '2015-09-05T01:25:06.068+0000', '2015-09-05T08:20:37.478+0000', '2015-09-08T17:50:42.203+0000', '2015-09-09T17:50:56.538+0000', '2015-09-09T18:16:54.048+0000', '2015-09-10T17:01:29.034+0000', '2015-09-24T22:02:18.542+0000', '2015-09-25T14:09:44.490+0000', '2015-09-26T00:30:54.660+0000', '2015-11-04T02:12:17.471+0000', '2015-11-04T02:26:53.397+0000', '2016-06-13T22:38:55.405+0000', '2016-07-13T04:49:23.736+0000', '2016-07-13T14:42:26.380+0000', '2016-07-18T16:08:00.587+0000', '2016-07-22T18:57:47.311+0000', '2016-07-22T20:24:00.118+0000', '2016-07-22T23:31:50.237+0000', '2016-07-25T20:24:41.700+0000', '2016-07-26T00:07:30.376+0000', '2016-07-26T00:08:09.464+0000', '2016-07-26T00:09:03.764+0000', '2016-07-26T03:07:56.424+0000', '2016-07-26T07:38:50.155+0000', '2016-07-27T00:28:28.807+0000', '2016-07-27T01:31:13.863+0000', '2016-07-27T04:19:37.705+0000', '2016-07-29T15:19:49.149+0000', '2016-07-29T16:02:47.998+0000', '2016-08-01T17:13:42.063+0000', '2016-08-01T17:20:39.631+0000', '2016-08-01T17:44:37.086+0000', '2016-08-01T17:50:03.114+0000', '2016-08-01T17:55:37.574+0000', '2016-08-01T18:11:36.222+0000', '2016-08-01T18:35:02.884+0000', '2016-08-01T22:18:46.125+0000', '2016-08-02T05:11:00.664+0000', '2016-08-02T05:18:01.736+0000', '2016-08-02T06:21:14.542+0000', '2016-08-02T10:10:47.390+0000', '2016-08-03T22:47:14.222+0000', '2016-08-04T00:10:36.631+0000', '2016-08-04T00:20:06.472+0000', '2016-08-04T16:37:05.489+0000', '2016-08-04T21:11:05.728+0000', '2016-08-05T01:05:49.144+0000', '2016-08-05T16:46:01.097+0000', '2016-08-05T17:32:32.163+0000', '2016-08-05T17:40:31.383+0000', '2016-08-05T19:57:51.270+0000', '2016-09-07T23:54:30.353+0000', '2016-09-08T04:05:40.974+0000', '2016-09-08T04:08:01.567+0000', '2016-09-08T04:42:37.908+0000', '2016-09-15T21:50:56.441+0000']","['Naganarasimha G R', 'Sunil G', 'Wangda Tan', 'Wangda Tan', 'Sunil G', 'Wangda Tan', 'Sunil G', 'Wangda Tan', 'Sunil G', 'Wangda Tan', 'Sunil G', 'Wangda Tan', 'Naganarasimha G R', 'Sunil G', 'Wangda Tan', 'Chen Ge', 'Sunil G', 'Sunil G', 'Hadoop QA', 'Chen Ge', 'Chen Ge', 'Hadoop QA', 'Chen Ge', 'Chen Ge', 'Chen Ge', 'Hadoop QA', 'Wangda Tan', 'Wangda Tan', 'Chen Ge', 'Hadoop QA', 'Sunil G', 'Sunil G', 'Chen Ge', 'Sunil G', 'Chen Ge', 'Eric Payne', 'Wangda Tan', 'Hadoop QA', 'Wangda Tan', 'Eric Payne', 'Chen Ge', 'Chen Ge', 'Hadoop QA', 'Sunil G', 'Hadoop QA', 'Hadoop QA', 'Chen Ge', 'Hadoop QA', 'Wangda Tan', 'Wangda Tan', 'Sunil G', 'Wangda Tan', 'Hudson', 'Eric Payne', 'Wangda Tan', 'Hadoop QA', 'Hadoop QA', 'Wangda Tan', 'Wangda Tan']",,,,,19,"['2016-07-26T00:08:09.461+0000', '2016-08-02T05:11:00.654+0000', '2015-08-27T18:05:31.042+0000', '2016-07-26T00:08:09.456+0000', '2016-08-02T05:11:00.651+0000', '2016-07-29T15:19:49.136+0000', '2016-07-29T16:02:47.986+0000', '2016-07-22T17:43:15.845+0000', '2016-07-22T23:31:50.225+0000', '2016-07-26T00:07:30.370+0000', '2016-07-27T01:31:13.850+0000', '2016-08-01T16:48:54.766+0000', '2016-08-01T16:48:30.168+0000', '2016-08-02T05:08:19.989+0000', '2016-08-03T22:29:06.484+0000', '2016-08-04T00:20:06.441+0000', '2016-07-13T01:31:34.548+0000', '2016-09-07T23:54:30.341+0000', '2016-06-13T22:39:08.304+0000']","['app_activities.json', 'app_activities v2.json', 'Improvement on debugdiagnostic information - YARN.pdf', 'node_activities.json', 'node_activities v2.json', 'SchedulerActivityManager-TestReport.pdf', 'SchedulerActivityManager-TestReport v2.pdf', 'YARN-4091.1.patch', 'YARN-4091.2.patch', 'YARN-4091.3.patch', 'YARN-4091.4.patch', 'YARN-4091.5.patch', 'YARN-4091.5.patch', 'YARN-4091.6.patch', 'YARN-4091.7.patch', 'YARN-4091.8.patch', 'YARN-4091.preliminary.1.patch', 'YARN-4091-branch-2.001.patch', 'YARN-4091-design-doc-v1.pdf']",True
